image_id,image_path,model,raw_quality_score,tta_mean,tta_std,uncertainty_normalized,confidence_adjusted_score
p09_s05,data/raw/p09_s05.png,resnet50,79.00919914245605,79.18197751045227,1.430825837311574,0.13373147466505755,68.59285489108407
p09_s06,data/raw/p09_s06.png,resnet50,72.53386974334717,73.00746440887451,1.3184391228395604,0.1232273024120999,64.01095151382151
p09_s07,data/raw/p09_s07.png,resnet50,69.54551339149475,69.73592400550842,1.8649058070104751,0.17430255813072232,57.58077405773866
p09_s11,data/raw/p09_s11.png,resnet50,92.47042536735536,91.51315450668336,1.6659180592919482,0.15570426038633914,77.26416646859946
p09_s12,data/raw/p09_s12.png,resnet50,98.06295037269592,96.35566353797913,2.5422430352296432,0.23760956867890212,73.46063588495049
p09_s15,data/raw/p09_s15.png,resnet50,74.52238202095032,74.47208166122437,1.1337093867002348,0.10596162312102944,66.58089901119918
p09_s16,data/raw/p09_s16.png,resnet50,80.74182868003845,77.60027170181274,4.462508168271067,0.41708626059553144,45.23426455650643
p09_s17,data/raw/p09_s17.png,resnet50,80.0433099269867,80.40221571922302,0.465953115177171,0.04355009225616284,76.90069180705096
p09_s18,data/raw/p09_s18.png,resnet50,83.80723595619202,86.48637056350708,4.663907502911703,0.4359099561954514,48.78610055966514
p09_s22,data/raw/p09_s22.png,resnet50,85.5246365070343,86.22035145759583,0.7325406584203024,0.06846657360250537,80.31713941849046
p09_s23,data/raw/p09_s23.png,resnet50,94.2628800868988,91.84531331062315,5.702373626437336,0.5329697118046502,42.89454314485253
p09_s24,data/raw/p09_s24.png,resnet50,87.78944611549377,86.93472266197205,0.6543443166047541,0.06115798870578952,81.61796987527022
p09_s25,data/raw/p09_s25.png,resnet50,69.73850727081299,68.90137910842896,2.043617021604201,0.19100571909104416,55.74082164545884
p09_s27,data/raw/p09_s27.png,resnet50,85.10282635688782,83.5612690448761,4.989531063360084,0.46634421156664924,44.5929549146347
p6_seed22,data/raw/p6_seed22.jpg,resnet50,74.40550327301025,77.3479175567627,2.165308671486399,0.20237957282557553,61.69427904267723
p6_seed23,data/raw/p6_seed23.jpg,resnet50,69.94258761405945,69.38954949378967,0.7754681866126033,0.07247877515714653,64.3602799377736
p6_seed26,data/raw/p6_seed26.jpg,resnet50,88.16636204719543,86.8133544921875,1.1768527770476538,0.10999400013209272,77.26440636670641
p6_seed27,data/raw/p6_seed27.jpg,resnet50,84.22677516937256,81.89140677452087,4.209356454049772,0.39342555279030256,49.67323479547947
p6_seed29,data/raw/p6_seed29.jpg,resnet50,92.18559861183168,92.53262042999268,2.119461057666164,0.19809444681920266,74.20242217318203
p7_seed10,data/raw/p7_seed10.jpg,resnet50,75.2263605594635,74.23307657241821,2.092384693356568,0.1955637669605735,59.71577648484341
p7_seed13,data/raw/p7_seed13.jpg,resnet50,82.30662941932678,79.99356269836426,3.23513848112928,0.30237072084188416,55.8058514825494
p7_seed14,data/raw/p7_seed14.jpg,resnet50,100.0,100.0,0.0,0.0,100.0
p7_seed15,data/raw/p7_seed15.jpg,resnet50,59.94414687156677,62.12411880493164,3.7740575669512655,0.35274054377402686,40.21042335619781
p7_seed16,data/raw/p7_seed16.jpg,resnet50,86.96237206459045,87.39987850189209,3.6205928610507447,0.3383970360640477,57.82401866449393
p7_seed2,data/raw/p7_seed2.jpg,resnet50,97.28658199310304,92.46992230415344,5.794748764889529,0.5416035113667352,42.38788768841475
p7_seed21,data/raw/p7_seed21.jpg,resnet50,61.2317681312561,64.67791438102722,4.0446198502101245,0.3780285223563378,40.22781797847777
p7_seed22,data/raw/p7_seed22.jpg,resnet50,81.56850934028625,81.92589282989502,0.7028397920451183,0.06569059587299622,76.54413211247198
p7_seed23,data/raw/p7_seed23.jpg,resnet50,80.81572651863098,79.74582314491272,1.055700377676048,0.09867054719695625,71.87725913853248
p7_seed25,data/raw/p7_seed25.jpg,resnet50,66.39375686645508,69.04228806495667,3.654934059298189,0.34160672026434474,45.45697847954071
p7_seed26,data/raw/p7_seed26.jpg,resnet50,73.97579550743103,72.98010230064392,1.1940250430906214,0.11159899803007706,64.83559600775953
p7_seed27,data/raw/p7_seed27.jpg,resnet50,91.0437822341919,91.62808656692503,1.6829708036848643,0.15729808724861877,77.21516381169687
p7_seed29,data/raw/p7_seed29.jpg,resnet50,79.74509596824646,77.25815415382385,2.2363107587633597,0.2090157500515096,61.10998311576721
p7_seed4,data/raw/p7_seed4.jpg,resnet50,92.40886569023132,93.46063256263731,0.8465674005571084,0.07912403028211014,86.06565064156604
p7_seed6,data/raw/p7_seed6.jpg,resnet50,83.34748148918152,85.23203611373901,5.164519341613828,0.48269941000501576,44.090582568111
p7_seed9,data/raw/p7_seed9.jpg,resnet50,89.51120972633362,90.33141613006592,1.578804752178137,0.14756225545499876,77.00190862746933
p8_seed0,data/raw/p8_seed0.jpg,resnet50,69.81205940246582,72.15837478637695,2.951382351101932,0.2758495854777736,52.25351701280504
p8_seed1,data/raw/p8_seed1.jpg,resnet50,93.1219518184662,92.60873436927795,3.608279013039779,0.33724612795883624,61.37679728807056
p8_seed10,data/raw/p8_seed10.jpg,resnet50,74.45833683013916,74.30286049842834,1.3556293736213154,0.126703271988909,64.88844495514202
p8_seed14,data/raw/p8_seed14.jpg,resnet50,79.95088696479797,80.9996235370636,1.2165422771861911,0.11370356089332309,71.78967790988084
p8_seed15,data/raw/p8_seed15.jpg,resnet50,74.99451637268066,75.48097252845764,0.5826415468389546,0.05445632251532821,71.37055634467733
p8_seed17,data/raw/p8_seed17.jpg,resnet50,73.60165119171143,72.37748503684998,1.3408303656023075,0.12532008955373536,63.30713213035779
p8_seed19,data/raw/p8_seed19.jpg,resnet50,77.81388759613037,76.12974762916565,2.3563014786017686,0.22023062714672795,59.363645564272375
p8_seed2,data/raw/p8_seed2.jpg,resnet50,85.04788279533386,83.74790787696838,5.447314592857759,0.5091307372783511,41.10927379404804
p8_seed20,data/raw/p8_seed20.jpg,resnet50,84.35381054878235,84.99880194664001,1.047687958733605,0.09792167016883349,76.67557729767513
p8_seed21,data/raw/p8_seed21.jpg,resnet50,68.36678385734558,67.77724027633667,1.8688024788754465,0.17466675876311208,55.93880939936029
p8_seed23,data/raw/p8_seed23.jpg,resnet50,60.99693179130554,61.61592483520508,2.375347760590249,0.22201077907772176,47.93652535894686
p8_seed25,data/raw/p8_seed25.jpg,resnet50,54.48554158210754,58.0108106136322,5.294574355920425,0.4948549417247151,29.303874308019754
p8_seed26,data/raw/p8_seed26.jpg,resnet50,66.8029248714447,67.08340048789978,0.3560972459853013,0.03328246428598014,64.85069960697915
p8_seed27,data/raw/p8_seed27.jpg,resnet50,82.74888396263123,82.59586572647095,1.028149666973686,0.0960955327722657,74.6587720046992
p8_seed28,data/raw/p8_seed28.jpg,resnet50,84.92839932441711,83.27157258987427,4.07649143814562,0.3810073855718214,51.54448842495212
p8_seed29,data/raw/p8_seed29.jpg,resnet50,60.07079482078552,61.91166996955872,3.087291008098964,0.2885522252023335,44.04691983385007
p8_seed5,data/raw/p8_seed5.jpg,resnet50,69.47993636131287,72.57067084312439,5.152003282057183,0.4815296022912755,37.62574457402364
p8_seed8,data/raw/p8_seed8.jpg,resnet50,68.53829026222229,67.8144896030426,1.4868252661187185,0.13896543536068734,58.39061953159299
p8_seed9,data/raw/p8_seed9.jpg,resnet50,86.09361052513123,86.77563548088074,2.572542460766496,0.24044149046342958,65.91117234994651
p9_seed1,data/raw/p9_seed1.jpg,resnet50,100.0,99.86756920814514,0.2648615837097168,0.024755165337365898,97.39533102055668
p9_seed11,data/raw/p9_seed11.jpg,resnet50,70.47612071037292,73.5758101940155,5.07646735020082,0.47446967138009577,38.66631970973667
p9_seed12,data/raw/p9_seed12.jpg,resnet50,78.36464047431946,79.46340680122375,0.8378669822384875,0.07831084971071493,73.24055989371172
