image_id,image_path,resnet18_raw,resnet18_confidence,resnet18_normalized,vgg16_raw,vgg16_confidence,vgg16_normalized,resnet50_raw,resnet50_confidence,resnet50_normalized,ensemble_score
p00_s14,data/raw/p00_s14.png,84.72319841384888,82.0646480991634,0.7516746196151435,83.46669673919678,53.9641468274839,0.6342491852003719,95.09020447731018,46.07864450050403,0.9028714706943402,0.7629317585032851
p00_s16,data/raw/p00_s16.png,82.25963115692139,68.72395468709664,0.7116291773325927,94.22086477279665,8.211896740421638,0.8815121957503519,80.41998744010925,54.48316657760715,0.6126564100399332,0.735265927707626
p00_s17,data/raw/p00_s17.png,87.29122877120972,75.66128305613192,0.7934181162322358,86.98691725730896,73.64610053825429,0.7151871359919835,93.91254186630248,80.80031572298687,0.8795742403113573,0.7960598308451923
p00_s19,data/raw/p00_s19.png,88.91775608062744,57.43074613633584,0.8198574209872094,84.7482979297638,70.36028002048776,0.6637161386377697,81.37398362159729,70.94591399201602,0.6315289365317054,0.7050341653855615
p00_s21,data/raw/p00_s21.png,81.11687898635864,50.41135953085515,0.6930536681960556,73.26958775520325,26.705889563552038,0.39979424099540556,77.97048687934875,60.79390298876385,0.5641989160566167,0.5523489417493592
p00_s22,data/raw/p00_s22.png,82.53742456436157,57.18402025543915,0.7161447268199621,76.03095769882202,23.95953761513992,0.46328447504867154,93.44662427902222,59.163589887594235,0.8703571782522472,0.6832621267069602
p00_s23,data/raw/p00_s23.png,83.99150371551514,60.679512583972816,0.7397808758059666,84.3023419380188,72.60057165964432,0.6534625866431243,94.97788548469543,46.41970106625725,0.9006495087989114,0.7646309904160008
p00_s24,data/raw/p00_s24.png,86.75477504730225,61.379113207772775,0.7846980268668703,89.38581943511963,84.802816444434,0.7703434040219349,94.4641649723053,75.16781332215432,0.8904867805117528,0.8151760704668526
p00_s25,data/raw/p00_s25.png,81.06998205184937,64.85209731713972,0.6922913555460402,80.33241033554077,67.85368548916375,0.5621847456572572,92.52614378929138,41.70381572405688,0.8521476793415617,0.7022079268482863
p00_s27,data/raw/p00_s27.png,85.29460430145264,70.92193086429532,0.7609628586220559,84.58219766616821,79.69962495167992,0.6598971122750171,75.19071102142334,64.08181283481325,0.50920771741465,0.6433558961039076
p00_s28,data/raw/p00_s28.png,81.91877007484436,78.70495513553095,0.7060884587870364,86.30874752998352,53.80844651695802,0.699594457142403,91.10174775123596,51.90598088431387,0.8239694198426126,0.7432174452573507
p00_s29,data/raw/p00_s29.png,91.03049039840698,42.689178990063546,0.8542000515539605,73.78655672073364,72.92329285637953,0.4116805442760104,85.77686548233032,70.03527763684258,0.7186293947612331,0.661503330197068
p01_s00,data/raw/p01_s00.png,53.18255424499512,45.62120447594682,0.2389794447354575,69.91492509841919,52.01587486688847,0.32266284549326946,58.04941654205322,47.77977326705302,0.17010831592586237,0.24391686871819648
p01_s04,data/raw/p01_s04.png,79.02039289474487,73.97950596674558,0.65897515357795,77.1429181098938,64.24441683494895,0.488850997535113,77.65393853187561,59.06502500524292,0.5579367661764197,0.5685876390964942
p01_s05,data/raw/p01_s05.png,95.1604962348938,79.23276924875641,0.9213335588233741,80.05748987197876,62.625749095704066,0.555863693087709,90.68208932876588,44.37988477379834,0.8156674844164055,0.7642882454424962
p01_s06,data/raw/p01_s06.png,93.27258467674255,70.73486810609141,0.8906454364983535,73.822420835495,70.00674871975761,0.41250514260466736,70.96490859985352,56.69315230031937,0.4256103512012172,0.576253643434746
p01_s08,data/raw/p01_s08.png,84.98173952102661,72.38180115598819,0.7558772217385641,78.56593132019043,72.4974020018794,0.5215693379340174,81.76920413970947,57.56030281049092,0.6393474266293596,0.6389313287673137
p01_s09,data/raw/p01_s09.png,99.42100048065186,94.28478754722232,0.990588326026626,75.16655921936035,35.917644760411825,0.4434099696774762,96.08034491539,79.9898888314347,0.9224590246183918,0.7854857734408314
p01_s10,data/raw/p01_s10.png,89.82652425765991,81.22803447804516,0.8346295054428862,87.12543845176697,63.51826444178036,0.7183720562442665,90.35740494728088,69.36236122076565,0.8092443826158484,0.7874153147676669
p01_s11,data/raw/p01_s11.png,88.74947428703308,79.05543772793045,0.8171219897406553,72.98491597175598,66.61995402079079,0.39324898319639373,94.87404227256776,55.908135992359135,0.8985952198930445,0.7029887309433646
p01_s13,data/raw/p01_s13.png,80.35562038421631,59.36928682422659,0.680679361252146,85.76608896255493,51.60624244966191,0.6871174909406561,72.65976071357727,49.38297877746698,0.45913893552531376,0.6089785959060386
p01_s14,data/raw/p01_s14.png,82.58464336395264,64.96620049082,0.7169122714073316,76.7596960067749,69.60599114446813,0.4800398416530011,87.32110261917114,77.09430356018149,0.7491784229860095,0.648710178682114
p01_s15,data/raw/p01_s15.png,61.18338108062744,48.59587903924305,0.3690333932761563,79.87453937530518,12.653054927738808,0.5516572411848014,75.46853423118591,53.755988474912506,0.5147037833193321,0.4784648059267633
p01_s17,data/raw/p01_s17.png,99.31341409683228,90.8852955159545,0.9888395025222055,82.72850513458252,55.963984940762536,0.6172764656046429,93.85597109794617,88.16504205913091,0.8784551233325042,0.8281903638197843
p01_s18,data/raw/p01_s18.png,87.38410472869873,74.24213663869351,0.7949278208220352,85.1360559463501,78.55052413800296,0.6726315855832201,92.39706993103027,51.42261934807203,0.849594262612337,0.7723845563391974
p01_s19,data/raw/p01_s19.png,85.07933616638184,82.47276078914791,0.7574636614095547,84.92599725723267,73.57223523480822,0.6678018541059845,86.44852042198181,68.09756816786911,0.7319164769192883,0.7190606641449424
