image_id,image_path,model,raw_quality_score,tta_mean,tta_std
p04_s28,data/raw/p04_s28.png,resnet50,79.49472665786743,79.69908952713013,1.8988164781909878
p05_s00,data/raw/p05_s00.png,resnet50,81.947261095047,82.14272022247314,1.8859448832936314
p05_s04,data/raw/p05_s04.png,resnet50,77.01486349105835,75.86608409881592,1.6161656331250582
p05_s05,data/raw/p05_s05.png,resnet50,69.86224055290222,70.63821792602539,1.0156653113577172
p05_s06,data/raw/p05_s06.png,resnet50,73.94635677337646,75.71775913238525,2.7166123999902267
p05_s08,data/raw/p05_s08.png,resnet50,79.81082797050476,79.29838418960571,3.3824945634075334
p05_s09,data/raw/p05_s09.png,resnet50,73.49498867988586,74.02432918548584,1.6433966094858121
p05_s10,data/raw/p05_s10.png,resnet50,76.60256028175354,76.23618364334106,1.0609606323557343
p05_s11,data/raw/p05_s11.png,resnet50,86.5415632724762,84.77715253829956,2.969572347451651
p05_s12,data/raw/p05_s12.png,resnet50,65.70585370063782,63.816994428634644,1.9155975475399176
p05_s14,data/raw/p05_s14.png,resnet50,85.1007342338562,85.85775017738342,1.5014083765455946
p05_s15,data/raw/p05_s15.png,resnet50,85.08585095405579,82.2910225391388,2.81228925325859
p05_s16,data/raw/p05_s16.png,resnet50,84.94609594345093,83.48066806793213,5.2610912477275065
p05_s17,data/raw/p05_s17.png,resnet50,83.96241068840027,83.15903902053833,1.2489711620296
p05_s18,data/raw/p05_s18.png,resnet50,71.77121043205261,71.30498886108398,0.5098761662539429
p05_s21,data/raw/p05_s21.png,resnet50,62.230318784713745,65.02180337905884,3.2302923399408767
p05_s22,data/raw/p05_s22.png,resnet50,83.26345086097717,83.02897453308105,1.1969524118590456
p05_s24,data/raw/p05_s24.png,resnet50,77.95181274414062,76.15277647972107,2.1574699968684983
p05_s25,data/raw/p05_s25.png,resnet50,75.95099210739136,76.4684545993805,1.0694485893164067
p05_s27,data/raw/p05_s27.png,resnet50,77.21844911575317,78.35551619529724,1.8877936302104728
p05_s28,data/raw/p05_s28.png,resnet50,70.49042582511902,72.33222484588623,1.9785729941801928
p06_s00,data/raw/p06_s00.png,resnet50,77.72247195243835,76.88405275344849,2.071855300761868
p06_s01,data/raw/p06_s01.png,resnet50,91.75278544425964,88.89860153198242,3.8976781792588637
p06_s02,data/raw/p06_s02.png,resnet50,79.71262335777283,77.6833164691925,3.966259380122351
p06_s03,data/raw/p06_s03.png,resnet50,79.74250912666321,79.0399706363678,1.5420521280348216
p06_s04,data/raw/p06_s04.png,resnet50,100.0,100.0,0.0
p06_s05,data/raw/p06_s05.png,resnet50,88.91741633415222,88.3283269405365,1.0737340484991909
p06_s07,data/raw/p06_s07.png,resnet50,88.74606490135193,91.26794934272766,3.5693799241121416
p06_s08,data/raw/p06_s08.png,resnet50,68.95458102226257,69.79902267456055,1.5582499800759297
p06_s09,data/raw/p06_s09.png,resnet50,88.86388540267944,89.98604536056519,2.614922383357962
